iter	Passed	Remaining
3235	15733	470471
3236	15738	470473
3237	15744	470482
3238	15748	470478
3239	15752	470450
3240	15756	470413
3241	15760	470386
3242	15765	470373
3243	15769	470342
3244	15773	470304
3245	15776	470263
3246	15782	470280
3247	15787	470281
3248	15792	470286
3249	15797	470277
3250	15801	470248
3251	15805	470212
3252	15809	470178
3253	15813	470161
3254	15817	470125
3255	15821	470099
3256	15825	470064
3257	15830	470067
3258	15836	470081
3259	15840	470077
3260	15846	470089
3261	15850	470072
3262	15854	470031
3263	15858	469996
3264	15863	469996
3265	15867	469964
3266	15871	469927
3267	15874	469893
3268	15880	469912
3269	15885	469919
3270	15891	469925
3271	15895	469912
3272	15899	469881
3273	15903	469847
3274	15907	469810
3275	15911	469800
3276	15922	469977
3277	15930	470062
3278	15936	470075
3279	15941	470080
3280	15945	470051
3281	15949	470020
3282	15953	469985
3283	15957	469945
3284	15961	469927
3285	15965	469896
3286	15969	469858
3287	15972	469821
3288	15978	469828
3289	15983	469823
3290	15988	469832
3291	15992	469797
3292	15997	469808
3293	16001	469774
3294	16005	469749
3295	16010	469742
3296	16014	469721
3297	16018	469691
3298	16023	469672
3299	16028	469679
3300	16033	469671
3301	16038	469678
3302	16042	469658
3303	16046	469626
3304	16050	469592
3305	16054	469574
3306	16059	469558
3307	16063	469538
3308	16067	469503
3309	16072	469510
3310	16078	469529
3311	16083	469540
3312	16088	469535
3313	16093	469538
3314	16097	469512
3315	16101	469478
3316	16106	469458
3317	16110	469439
3318	16114	469406
3319	16118	469370
3320	16123	469374
3321	16129	469394
3322	16134	469397
3323	16138	469383
3324	16143	469363
3325	16147	469340
3326	16151	469317
3327	16156	469302
3328	16159	469267
3329	16165	469277
3330	16171	469306
3331	16176	469320
3332	16181	469323
3333	16186	469301
3334	16189	469266
3335	16193	469232
3336	16197	469200
3337	16201	469173
3338	16206	469163
3339	16210	469132
3340	16214	469098
3341	16219	469102
3342	16224	469115
3343	16229	469116
3344	16235	469132
3345	16239	469103
3346	16243	469070
3347	16247	469045
3348	16251	469022
3349	16255	468994
3350	16259	468959
3351	16263	468922
3352	16269	468941
3353	16274	468950
3354	16279	468951
3355	16283	468929
3356	16287	468894
3357	16291	468858
3358	16294	468819
3359	16299	468804
3360	16303	468779
3361	16307	468752
3362	16312	468741
3363	16317	468747
3364	16322	468746
3365	16327	468747
3366	16332	468752
3367	16337	468731
3368	16341	468706
3369	16345	468672
3370	16349	468653
3371	16353	468621
3372	16357	468587
3373	16361	468553
3374	16366	468577
3375	16371	468578
3376	16376	468577
3377	16382	468589
3378	16386	468556
3379	16391	468551
3380	16394	468520
3381	16399	468495
3382	16402	468460
3383	16408	468477
3384	16414	468509
3385	16419	468516
3386	16425	468534
3387	16430	468524
3388	16434	468513
3389	16438	468479
3390	16442	468446
3391	16447	468436
3392	16451	468418
3393	16455	468387
3394	16459	468347
3395	16464	468358
3396	16470	468374
3397	16475	468372
3398	16479	468365
3399	16484	468341
3400	16487	468306
3401	16491	468277
3402	16496	468255
3403	16500	468235
3404	16504	468206
3405	16508	468169
3406	16513	468191
3407	16518	468192
3408	16523	468190
3409	16528	468191
3410	16533	468163
3411	16537	468140
3412	16541	468115
3413	16547	468135
3414	16551	468106
3415	16554	468071
3416	16559	468058
3417	16564	468063
3418	16569	468048
3419	16574	468065
3420	16578	468036
3421	16582	468009
3422	16586	467974
3423	16590	467938
3424	16594	467913
3425	16598	467884
3426	16602	467848
3427	16605	467813
3428	16611	467824
3429	16616	467833
3430	16621	467836
3431	16626	467829
3432	16630	467791
3433	16634	467762
3434	16637	467727
3435	16642	467712
3436	16646	467683
3437	16650	467651
3438	16654	467618
3439	16659	467624
3440	16663	467591
3441	16667	467562
3442	16670	467527
3443	16675	467502
3444	16679	467473
3445	16682	467439
3446	16686	467401
3447	16690	467384
3448	16695	467360
3449	16698	467328
3450	16704	467332
3451	16708	467323
3452	16713	467301
3453	16716	467265
3454	16721	467257
3455	16725	467231
3456	16729	467202
3457	16733	467183
3458	16738	467175
3459	16743	467164
3460	16747	467132
3461	16750	467094
3462	16754	467062
3463	16758	467032
3464	16762	467000
3465	16766	466970
3466	16770	466958
3467	16775	466933
3468	16778	466901
3469	16783	466886
3470	16788	466879
3471	16792	466858
3472	16796	466823
3473	16799	466790
3474	16803	466756
3475	16807	466728
3476	16812	466713
3477	16816	466680
3478	16819	466649
3479	16824	466640
3480	16828	466614
3481	16832	466577
3482	16836	466544
3483	16840	466527
3484	16844	466506
3485	16848	466472
3486	16852	466441
3487	16857	466442
3488	16861	466422
3489	16865	466385
3490	16869	466355
3491	16874	466352
3492	16878	466322
3493	16882	466294
3494	16885	466261
3495	16893	466334
3496	16897	466312
3497	16902	466310
3498	16909	466345
3499	16914	466366
3500	16918	466330
3501	16923	466327
3502	16928	466316
3503	16931	466284
3504	16936	466280
3505	16940	466255
3506	16944	466223
3507	16949	466214
3508	16958	466319
3509	16963	466333
3510	16968	466317
3511	16972	466292
3512	16975	466256
3513	16979	466226
3514	16983	466201
3515	16988	466192
3516	16992	466158
3517	16996	466130
3518	17001	466132
3519	17007	466159
3520	17012	466158
3521	17016	466125
3522	17021	466120
3523	17024	466088
3524	17028	466058
3525	17032	466032
3526	17037	466022
3527	17041	465989
3528	17045	465974
3529	17051	465988
3530	17056	465983
3531	17061	465988
3532	17065	465963
3533	17070	465954
3534	17074	465928
3535	17078	465903
3536	17082	465881
3537	17087	465870
3538	17090	465839
3539	17095	465821
3540	17101	465844
3541	17105	465833
3542	17110	465834
3543	17114	465808
3544	17119	465799
3545	17123	465766
3546	17127	465733
3547	17131	465710
3548	17135	465699
3549	17139	465668
3550	17144	465653
3551	17150	465683
3552	17154	465652
3553	17157	465621
3554	17161	465589
3555	17166	465583
3556	17170	465552
3557	17174	465522
3558	17178	465492
3559	17183	465492
3560	17186	465458
3561	17190	465424
3562	17195	465422
3563	17200	465406
3564	17204	465376
3565	17207	465345
3566	17211	465319
3567	17216	465309
3568	17220	465274
3569	17223	465239
3570	17228	465219
3571	17232	465187
3572	17235	465156
3573	17239	465122
3574	17243	465096
3575	17248	465085
3576	17252	465055
3577	17255	465023
3578	17260	465000
3579	17264	464987
3580	17268	464956
3581	17272	464930
3582	17277	464919
3583	17281	464905
3584	17285	464880
3585	17289	464847
3586	17293	464832
3587	17298	464810
3588	17302	464783
3589	17305	464748
3590	17309	464724
3591	17314	464701
3592	17318	464685
3593	17322	464655
3594	17326	464628
3595	17330	464607
3596	17334	464582
3597	17338	464548
3598	17342	464526
3599	17346	464501
3600	17350	464467
3601	17354	464438
3602	17358	464418
3603	17362	464397
3604	17366	464367
3605	17370	464341
3606	17375	464331
3607	17379	464308
3608	17383	464277
3609	17387	464249
3610	17391	464230
3611	17395	464194
3612	17398	464160
3613	17402	464126
3614	17406	464093
3615	17410	464079
3616	17414	464046
3617	17418	464012
3618	17422	464003
3619	17427	463986
3620	17431	463958
3621	17434	463928
3622	17439	463907
3623	17443	463898
3624	17447	463869
3625	17451	463841
3626	17456	463827
3627	17460	463805
3628	17464	463776
3629	17468	463747
3630	17472	463733
3631	17476	463706
3632	17480	463677
3633	17485	463673
3634	17489	463662
3635	17493	463636
3636	17497	463609
3637	17502	463586
3638	17506	463580
3639	17513	463617
3640	17516	463586
3641	17521	463572
3642	17525	463549
3643	17529	463519
3644	17536	463567
3645	17540	463557
3646	17544	463527
3647	17548	463494
3648	17552	463471
3649	17556	463438
3650	17560	463410
3651	17564	463380
3652	17567	463350
3653	17572	463344
3654	17576	463315
3655	17580	463282
3656	17584	463264
3657	17588	463237
3658	17592	463209
3659	17596	463174
3660	17599	463142
3661	17603	463108
3662	17607	463082
3663	17611	463051
3664	17615	463021
3665	17619	463012
3666	17623	462982
3667	17627	462954
3668	17631	462921
3669	17636	462909
3670	17640	462884
3671	17643	462856
3672	17650	462887
3673	17654	462867
3674	17658	462834
3675	17662	462807
3676	17666	462781
3677	17670	462768
3678	17674	462739
3679	17682	462810
3680	17686	462803
3681	17690	462773
3682	17694	462742
3683	17698	462723
3684	17703	462709
3685	17707	462683
3686	17710	462650
3687	17715	462635
3688	17720	462627
3689	17723	462600
3690	17727	462566
3691	17732	462550
3692	17736	462528
3693	17740	462499
3694	17743	462466
3695	17748	462455
3696	17752	462436
3697	17758	462452
3698	17762	462433
3699	17766	462407
3700	17770	462378
3701	17775	462385
3702	17780	462371
3703	17783	462340
3704	17787	462316
3705	17791	462282
3706	17795	462250
3707	17799	462218
3708	17803	462194
3709	17807	462167
3710	17810	462135
3711	17815	462128
3712	17819	462103
3713	17823	462071
3714	17827	462052
3715	17832	462047
3716	17836	462015
3717	17840	462003
3718	17844	461985
3719	17849	461968
3720	17853	461942
3721	17857	461914
3722	17863	461951
3723	17869	461985
3724	17874	461975
3725	17879	461973
3726	17883	461946
3727	17887	461924
3728	17891	461896
3729	17895	461887
3730	17899	461855
3731	17903	461823
3732	17907	461793
3733	17911	461771
3734	17915	461746
3735	17919	461719
3736	17923	461689
3737	17927	461682
3738	17931	461660
3739	17935	461626
3740	17939	461595
3741	17944	461588
3742	17948	461563
3743	17952	461538
3744	17955	461508
3745	17959	461480
3746	17963	461452
3747	17967	461421
3748	17971	461387
3749	17975	461358
3750	17978	461326
3751	17982	461296
3752	17986	461267
3753	17990	461235
3754	17993	461203
3755	17999	461220
3756	18003	461192
3757	18007	461162
3758	18010	461130
3759	18014	461098
3760	18021	461145
3761	18025	461124
3762	18029	461101
3763	18033	461070
3764	18037	461038
3765	18041	461022
3766	18045	460999
3767	18049	460978
3768	18053	460957
3769	18058	460949
3770	18062	460933
3771	18066	460906
3772	18070	460884
3773	18075	460872
3774	18079	460841
3775	18083	460810
3776	18086	460784
3777	18091	460769
3778	18095	460743
3779	18099	460712
3780	18103	460685
3781	18107	460670
3782	18111	460642
3783	18115	460612
3784	18118	460585
3785	18123	460585
3786	18127	460556
3787	18131	460529
3788	18135	460507
3789	18140	460491
3790	18143	460461
3791	18147	460432
3792	18151	460411
3793	18156	460399
3794	18160	460370
3795	18164	460349
3796	18169	460349
3797	18173	460332
3798	18177	460302
3799	18181	460274
3800	18185	460252
3801	18189	460226
3802	18193	460194
3803	18196	460165
3804	18200	460136
3805	18204	460104
3806	18208	460072
3807	18211	460043
3808	18216	460020
3809	18219	459989
3810	18223	459958
3811	18227	459933
3812	18231	459899
3813	18234	459866
3814	18238	459838
3815	18244	459853
3816	18248	459824
3817	18251	459795
3818	18255	459763
3819	18259	459745
3820	18265	459767
3821	18269	459738
3822	18273	459718
3823	18277	459689
3824	18281	459657
3825	18285	459638
3826	18289	459606
3827	18293	459582
3828	18296	459553
3829	18301	459544
3830	18305	459518
3831	18309	459486
3832	18313	459468
3833	18318	459464
3834	18322	459437
3835	18325	459408
3836	18329	459381
3837	18334	459369
3838	18338	459339
3839	18341	459309
3840	18346	459292
3841	18350	459283
3842	18354	459255
3843	18358	459230
3844	18362	459208
3845	18367	459194
3846	18370	459163
3847	18374	459133
3848	18378	459115
3849	18383	459102
3850	18387	459075
3851	18390	459046
3852	18394	459023
3853	18399	459016
3854	18403	458990
3855	18407	458957
3856	18410	458927
3857	18415	458914
3858	18419	458884
3859	18422	458853
3860	18427	458838
3861	18431	458828
3862	18435	458798
3863	18439	458773
3864	18443	458754
3865	18447	458723
3866	18451	458692
3867	18455	458666
3868	18459	458641
3869	18462	458610
3870	18466	458578
3871	18470	458550
3872	18473	458518
3873	18477	458486
3874	18481	458456
3875	18487	458480
3876	18491	458452
3877	18494	458421
3878	18498	458389
3879	18502	458362
3880	18508	458390
3881	18512	458362
3882	18516	458343
3883	18520	458313
3884	18524	458284
3885	18527	458260
3886	18531	458230
3887	18535	458204
3888	18539	458176
3889	18543	458151
3890	18547	458122
3891	18550	458092
3892	18554	458061
3893	18558	458033
3894	18562	458001
3895	18565	457971
3896	18569	457941
3897	18573	457910
3898	18577	457881
3899	18580	457849
3900	18584	457820
3901	18588	457792
3902	18592	457765
3903	18595	457730
3904	18599	457702
3905	18603	457673
3906	18607	457642
3907	18611	457621
3908	18615	457594
3909	18618	457565
3910	18622	457535
3911	18627	457523
3912	18631	457502
3913	18634	457472
3914	18639	457458
3915	18643	457440
3916	18647	457409
3917	18650	457379
3918	18655	457360
3919	18659	457357
3920	18663	457335
3921	18667	457308
3922	18672	457296
3923	18678	457326
3924	18683	457335
3925	18688	457324
3926	18692	457315
3927	18696	457295
3928	18700	457268
3929	18705	457257
3930	18709	457233
3931	18713	457207
3932	18717	457182
3933	18721	457174
3934	18725	457146
3935	18731	457178
3936	18737	457199
3937	18741	457182
3938	18746	457164
3939	18754	457248
3940	18759	457245
3941	18763	457226
3942	18767	457206
3943	18771	457181
3944	18775	457157
3945	18780	457152
3946	18792	457321
3947	18796	457302
3948	18800	457289
3949	18804	457260
3950	18808	457241
3951	18812	457220
3952	18817	457220
3953	18821	457200
3954	18825	457172
3955	18835	457279
3956	18842	457328
3957	18847	457332
3958	18851	457306
3959	18855	457287
3960	18859	457262
3961	18863	457247
3962	18867	457226
3963	18872	457217
3964	18876	457207
3965	18880	457177
3966	18884	457144
3967	18887	457111
3968	18891	457079
3969	18894	457048
3970	18898	457021
3971	18902	456995
3972	18906	456963
3973	18910	456937
3974	18913	456908
3975	18917	456876
3976	18921	456845
3977	18924	456814
3978	18928	456784
3979	18932	456755
3980	18936	456725
3981	18939	456692
3982	18943	456661
3983	18947	456630
3984	18950	456603
3985	18954	456572
3986	18958	456541
3987	18961	456509
3988	18965	456481
3989	18969	456453
3990	18973	456422
3991	18976	456390
3992	18980	456358
3993	18984	456329
3994	18987	456298
3995	18991	456267
3996	18995	456238
3997	18999	456215
3998	19002	456183
3999	19006	456154
4000	19010	456122
4001	19013	456092
4002	19017	456062
4003	19021	456032
4004	19025	456007
4005	19028	455977
4006	19032	455949
4007	19036	455917
4008	19039	455884
4009	19043	455853
4010	19046	455819
4011	19051	455815
4012	19058	455849
4013	19061	455823
4014	19065	455791
4015	19069	455760
4016	19072	455729
4017	19076	455697
4018	19080	455666
4019	19085	455678
4020	19089	455647
4021	19093	455628
4022	19096	455597
4023	19100	455568
4024	19104	455538
4025	19108	455508
4026	19111	455477
4027	19115	455448
4028	19119	455422
4029	19123	455404
4030	19127	455378
4031	19130	455348
4032	19135	455334
4033	19140	455329
4034	19144	455307
4035	19147	455278
4036	19152	455272
4037	19157	455274
4038	19161	455244
4039	19165	455216
4040	19169	455202
4041	19173	455181
4042	19177	455153
4043	19181	455129
4044	19185	455114
4045	19189	455090
4046	19193	455063
4047	19196	455036
4048	19201	455023
4049	19205	455001
4050	19209	454973
4051	19213	454957
4052	19218	454954
4053	19221	454926
4054	19225	454897
4055	19229	454867
4056	19233	454853
4057	19237	454824
4058	19241	454796
4059	19244	454763
4060	19249	454749
4061	19253	454729
4062	19257	454704
4063	19261	454685
4064	19266	454695
4065	19271	454694
4066	19275	454672
4067	19279	454642
4068	19284	454659
4069	19290	454678
4070	19294	454659
4071	19298	454634
4072	19302	454605
4073	19306	454584
4074	19309	454554
4075	19313	454527
4076	19317	454495
4077	19321	454469
4078	19325	454443
4079	19329	454421
4080	19332	454394
4081	19336	454364
4082	19340	454332
4083	19343	454302
4084	19347	454271
4085	19351	454245
4086	19354	454218
4087	19358	454189
4088	19362	454162
4089	19366	454138
4090	19370	454129
4091	19375	454123
4092	19379	454095
4093	19382	454064
4094	19386	454039
4095	19390	454011
4096	19395	454010
4097	19399	453983
4098	19402	453944
4099	19405	453902
4100	19408	453859
4101	19411	453818
4102	19414	453774
4103	19417	453729
4104	19421	453686
4105	19424	453640
4106	19427	453602
4107	19430	453560
4108	19433	453518
4109	19436	453475
4110	19439	453434
4111	19443	453394
4112	19447	453380
4113	19450	453343
4114	19453	453300
4115	19456	453256
4116	19460	453216
4117	19463	453170
4118	19466	453126
4119	19469	453089
4120	19472	453047
4121	19475	453005
4122	19478	452961
4123	19482	452928
4124	19485	452890
4125	19488	452851
4126	19491	452810
4127	19495	452768
4128	19498	452726
4129	19501	452687
4130	19504	452643
4131	19507	452608
4132	19510	452566
4133	19514	452524
4134	19517	452486
4135	19521	452460
4136	19525	452450
4137	19528	452405
4138	19531	452366
4139	19534	452324
4140	19538	452286
4141	19541	452249
4142	19544	452212
4143	19548	452192
4144	19552	452152
4145	19555	452114
4146	19558	452072
4147	19561	452031
4148	19564	451991
4149	19569	451974
4150	19573	451954
4151	19576	451910
4152	19579	451868
4153	19582	451829
4154	19585	451786
4155	19588	451744
4156	19591	451708
4157	19595	451677
4158	19599	451651
4159	19603	451643
4160	19607	451612
4161	19610	451570
4162	19613	451530
4163	19616	451490
4164	19619	451447
4165	19623	451407
4166	19626	451366
4167	19630	451342
4168	19633	451300
4169	19636	451260
4170	19639	451229
4171	19643	451187
4172	19646	451146
4173	19649	451104
4174	19652	451068
4175	19655	451025
4176	19659	450992
4177	19662	450954
4178	19665	450914
4179	19668	450871
4180	19671	450828
4181	19674	450787
4182	19678	450758
4183	19682	450732
4184	19685	450692
4185	19688	450650
4186	19691	450607
4187	19694	450566
4188	19697	450529
4189	19701	450490
4190	19704	450449
4191	19707	450406
4192	19710	450367
4193	19713	450327
4194	19716	450286
4195	19719	450245
4196	19722	450204
4197	19726	450168
4198	19729	450129
4199	19732	450085
4200	19735	450047
4201	19738	450009
4202	19742	449975
4203	19745	449936
4204	19748	449901
4205	19752	449864
4206	19755	449823
4207	19759	449809
4208	19763	449798
4209	19768	449785
4210	19772	449772
4211	19777	449770
4212	19782	449768
4213	19786	449764
4214	19791	449750
4215	19795	449737
4216	19802	449793
4217	19807	449785
4218	19811	449772
4219	19815	449757
4220	19820	449742
4221	19824	449734
4222	19829	449730
4223	19833	449720
4224	19839	449730
4225	19843	449703
4226	19847	449698
4227	19852	449685
4228	19856	449671
4229	19861	449666
4230	19864	449645
4231	19869	449635
4232	19874	449634
4233	19879	449633
4234	19883	449616
4235	19887	449598
4236	19891	449584
4237	19896	449575
4238	19900	449562
4239	19904	449551
4240	19910	449573
4241	19919	449650
4242	19923	449642
4243	19927	449624
4244	19932	449622
4245	19936	449590
4246	19939	449555
4247	19942	449522
4248	19946	449483
4249	19949	449452
4250	19952	449417
4251	19956	449393
4252	19960	449364
4253	19963	449324
4254	19967	449303
4255	19972	449306
4256	19975	449263
4257	19978	449225
4258	19981	449188
4259	19985	449149
4260	19988	449117
4261	19992	449086
4262	19996	449072
4263	20001	449066
4264	20005	449049
4265	20010	449054
4266	20014	449048
4267	20019	449036
4268	20023	449017
4269	20027	449003
4270	20030	448962
4271	20033	448922
4272	20037	448905
4273	20042	448888
4274	20045	448851
4275	20048	448816
4276	20052	448785
4277	20055	448742
4278	20058	448715
4279	20061	448675
4280	20065	448647
4281	20069	448628
4282	20073	448612
4283	20076	448571
4284	20079	448530
4285	20083	448492
4286	20086	448452
4287	20089	448412
4288	20092	448378
4289	20095	448338
4290	20098	448298
4291	20102	448259
4292	20105	448217
4293	20108	448176
4294	20111	448135
4295	20114	448099
4296	20118	448069
4297	20121	448034
4298	20124	447995
4299	20127	447956
4300	20130	447916
4301	20133	447878
4302	20136	447838
4303	20140	447800
4304	20143	447763
4305	20146	447724
4306	20151	447721
4307	20154	447684
4308	20157	447647
4309	20160	447608
4310	20164	447570
4311	20168	447551
4312	20171	447513
4313	20174	447474
4314	20177	447433
4315	20180	447395
4316	20183	447355
4317	20186	447314
4318	20189	447277
4319	20193	447238
4320	20196	447202
4321	20199	447163
4322	20202	447126
4323	20205	447086
4324	20208	447045
4325	20211	447007
4326	20214	446964
4327	20218	446927
4328	20221	446891
4329	20224	446852
4330	20227	446814
4331	20230	446775
4332	20233	446736
4333	20237	446700
4334	20240	446660
4335	20243	446624
4336	20246	446591
4337	20249	446553
4338	20253	446515
4339	20256	446476
4340	20259	446439
4341	20262	446398
4342	20265	446361
4343	20268	446322
4344	20271	446282
4345	20274	446244
4346	20278	446208
4347	20281	446169
4348	20284	446130
4349	20287	446091
4350	20290	446056
4351	20293	446019
4352	20297	445985
4353	20300	445945
4354	20303	445907
4355	20306	445869
4356	20309	445832
4357	20312	445794
4358	20316	445755
4359	20319	445716
4360	20322	445678
4361	20325	445639
4362	20328	445600
4363	20331	445562
4364	20334	445522
4365	20337	445484
4366	20341	445449
4367	20344	445410
4368	20347	445370
4369	20350	445333
4370	20353	445297
4371	20356	445261
4372	20359	445222
4373	20362	445181
4374	20365	445140
4375	20369	445104
4376	20372	445068
4377	20375	445030
4378	20378	444991
4379	20381	444951
4380	20384	444914
4381	20387	444877
4382	20391	444839
4383	20394	444799
4384	20397	444761
4385	20400	444724
4386	20403	444690
4387	20406	444652
4388	20409	444612
4389	20413	444576
4390	20416	444539
4391	20419	444503
4392	20422	444464
4393	20425	444425
4394	20428	444387
4395	20431	444349
4396	20434	444309
4397	20438	444274
4398	20441	444235
4399	20444	444199
4400	20447	444161
4401	20450	444130
4402	20453	444092
4403	20457	444054
4404	20460	444014
4405	20463	443977
4406	20466	443940
4407	20469	443903
4408	20472	443864
4409	20475	443826
4410	20479	443792
4411	20482	443753
4412	20485	443716
4413	20488	443682
4414	20491	443643
4415	20494	443606
4416	20497	443570
4417	20500	443532
4418	20504	443492
4419	20507	443454
4420	20510	443416
4421	20513	443381
4422	20516	443343
4423	20519	443305
4424	20522	443265
4425	20525	443226
4426	20528	443186
4427	20532	443153
4428	20535	443116
4429	20538	443077
4430	20541	443038
4431	20544	442997
4432	20547	442962
4433	20550	442923
4434	20553	442886
4435	20556	442848
4436	20559	442811
4437	20562	442771
4438	20565	442731
4439	20568	442693
4440	20571	442655
4441	20575	442618
4442	20578	442581
4443	20581	442545
4444	20584	442510
4445	20587	442475
4446	20590	442438
4447	20594	442400
4448	20597	442366
4449	20600	442334
4450	20603	442299
4451	20607	442270
4452	20610	442234
4453	20613	442202
4454	20616	442164
4455	20620	442134
4456	20623	442100
4457	20626	442063
4458	20629	442028
4459	20633	441992
4460	20636	441956
4461	20639	441921
4462	20642	441882
4463	20645	441846
4464	20648	441809
4465	20651	441771
4466	20654	441735
4467	20658	441697
4468	20661	441660
4469	20664	441624
4470	20667	441589
4471	20670	441552
4472	20673	441513
4473	20676	441476
4474	20679	441440
4475	20683	441415
4476	20686	441381
4477	20689	441344
4478	20693	441309
4479	20696	441268
4480	20699	441230
4481	20702	441194
4482	20705	441155
4483	20708	441119
4484	20712	441100
4485	20715	441063
4486	20718	441029
4487	20722	440998
4488	20725	440962
4489	20728	440930
4490	20731	440894
4491	20734	440854
4492	20737	440818
4493	20740	440780
4494	20743	440743
4495	20747	440709
4496	20750	440669
4497	20753	440631
4498	20756	440596
4499	20759	440561
4500	20762	440523
4501	20765	440488
4502	20768	440453
4503	20771	440417
4504	20775	440380
4505	20778	440346
4506	20781	440311
4507	20784	440273
4508	20787	440236
4509	20790	440202
4510	20793	440166
4511	20796	440129
4512	20800	440091
4513	20803	440057
4514	20806	440021
4515	20809	439984
4516	20812	439948
4517	20815	439912
4518	20818	439876
4519	20822	439842
4520	20825	439804
4521	20828	439766
4522	20831	439730
4523	20834	439691
4524	20837	439655
4525	20840	439620
4526	20843	439584
4527	20846	439551
4528	20849	439516
4529	20852	439476
4530	20856	439444
4531	20859	439409
4532	20862	439376
4533	20865	439339
4534	20868	439302
4535	20871	439266
4536	20874	439229
4537	20879	439222
4538	20883	439215
4539	20887	439199
4540	20891	439164
4541	20894	439130
4542	20897	439093
4543	20900	439057
4544	20903	439023
4545	20906	438986
4546	20909	438950
4547	20912	438915
4548	20916	438878
4549	20919	438842
4550	20922	438816
4551	20925	438781
4552	20928	438745
4553	20932	438711
4554	20935	438678
4555	20938	438642
4556	20941	438605
4557	20944	438570
4558	20947	438534
4559	20951	438500
4560	20954	438464
4561	20957	438431
4562	20960	438397
4563	20963	438366
4564	20967	438334
4565	20970	438298
4566	20973	438261
4567	20976	438227
4568	20979	438191
4569	20982	438157
4570	20985	438123
4571	20988	438085
4572	20992	438051
4573	20995	438019
4574	20998	437987
4575	21001	437953
4576	21004	437917
4577	21008	437883
4578	21011	437848
4579	21014	437812
4580	21017	437779
4581	21020	437742
4582	21023	437708
4583	21026	437674
4584	21030	437639
4585	21033	437607
4586	21036	437569
4587	21039	437536
4588	21042	437501
4589	21045	437464
4590	21048	437430
4591	21051	437394
4592	21054	437358
4593	21058	437325
4594	21061	437289
4595	21064	437258
4596	21067	437225
4597	21071	437193
4598	21074	437161
4599	21077	437127
4600	21080	437095
4601	21083	437059
4602	21087	437040
4603	21090	437008
4604	21094	436975
4605	21097	436941
4606	21100	436909
4607	21103	436874
4608	21107	436848
4609	21111	436835
4610	21115	436820
4611	21120	436817
4612	21123	436790
4613	21126	436753
4614	21129	436719
4615	21132	436682
4616	21135	436647
4617	21138	436613
4618	21142	436578
4619	21145	436549
4620	21148	436515
4621	21151	436479
4622	21154	436447
4623	21157	436410
4624	21161	436377
4625	21164	436341
4626	21167	436307
4627	21170	436271
4628	21173	436236
4629	21176	436204
4630	21179	436168
4631	21182	436132
4632	21185	436097
4633	21189	436062
4634	21192	436026
4635	21195	435992
4636	21198	435964
4637	21201	435927
4638	21204	435895
4639	21208	435870
4640	21211	435836
4641	21214	435800
4642	21217	435767
4643	21221	435736
4644	21224	435701
4645	21227	435666
4646	21230	435631
4647	21234	435610
4648	21240	435637
4649	21243	435603
4650	21246	435568
4651	21249	435535
4652	21253	435514
4653	21256	435478
4654	21259	435448
4655	21263	435424
4656	21266	435388
4657	21269	435351
4658	21272	435317
4659	21275	435281
4660	21278	435252
4661	21281	435216
4662	21285	435181
4663	21288	435148
4664	21291	435115
4665	21294	435081
4666	21297	435046
4667	21300	435012
4668	21303	434980
4669	21307	434950
4670	21310	434914
4671	21313	434880
4672	21316	434846
4673	21319	434810
4674	21322	434776
4675	21325	434740
4676	21328	434706
4677	21331	434672
4678	21334	434636
4679	21338	434605
4680	21341	434569
4681	21344	434533
4682	21347	434498
4683	21350	434462
4684	21353	434429
4685	21356	434397
4686	21359	434366
4687	21362	434332
4688	21366	434298
4689	21369	434263
4690	21372	434230
4691	21375	434195
4692	21378	434161
4693	21381	434125
4694	21384	434091
4695	21387	434058
4696	21390	434023
4697	21393	433989
4698	21396	433954
4699	21399	433918
4700	21403	433884
4701	21406	433852
4702	21409	433819
4703	21412	433786
4704	21415	433750
4705	21418	433718
4706	21421	433683
4707	21424	433650
4708	21427	433614
4709	21431	433581
4710	21434	433550
4711	21437	433517
4712	21440	433484
4713	21443	433453
4714	21447	433420
4715	21450	433388
4716	21453	433354
4717	21456	433322
4718	21459	433288
4719	21462	433253
4720	21465	433219
4721	21468	433187
4722	21472	433156
4723	21475	433122
4724	21478	433088
4725	21481	433054
4726	21484	433030
4727	21488	433002
4728	21491	432968
4729	21494	432937
4730	21497	432905
4731	21501	432874
4732	21504	432842
4733	21507	432808
4734	21510	432775
4735	21513	432743
4736	21516	432712
4737	21519	432677
4738	21522	432644
4739	21526	432609
4740	21529	432574
4741	21532	432539
4742	21535	432508
4743	21538	432473
4744	21541	432439
4745	21544	432405
4746	21547	432371
4747	21550	432336
4748	21553	432302
4749	21556	432269
4750	21559	432238
4751	21563	432210
4752	21566	432176
4753	21569	432141
4754	21573	432120
4755	21576	432087
4756	21579	432055
4757	21582	432021
4758	21585	431988
4759	21588	431960
4760	21592	431927
4761	21595	431893
4762	21598	431860
4763	21601	431829
4764	21604	431796
4765	21607	431761
4766	21610	431729
4767	21613	431693
4768	21616	431661
4769	21619	431625
4770	21622	431593
4771	21626	431559
4772	21629	431527
4773	21632	431493
4774	21635	431460
4775	21638	431427
4776	21641	431394
4777	21644	431362
4778	21647	431330
4779	21650	431297
4780	21654	431264
4781	21657	431234
4782	21660	431203
4783	21663	431172
4784	21666	431137
4785	21669	431102
4786	21672	431070
4787	21675	431037
4788	21679	431006
