iter	RMSE
3220	2.002350166
3221	2.002271395
3222	2.002263697
3223	2.002185071
3224	2.002129958
3225	2.002114584
3226	2.001985018
3227	2.001890924
3228	2.001789819
3229	2.001718245
3230	2.001660675
3231	2.001556656
3232	2.001466399
3233	2.001364765
3234	2.001277315
3235	2.001160735
3236	2.001083134
3237	2.000928113
3238	2.00082717
3239	2.000689444
3240	2.000612998
3241	2.000526351
3242	2.000475186
3243	2.000420556
3244	2.000413092
3245	2.000352951
3246	2.000232718
3247	2.000131753
3248	2.000008377
3249	1.999934647
3250	1.999877795
3251	1.999851217
3252	1.999763516
3253	1.999670008
3254	1.999581568
3255	1.999463956
3256	1.999367228
3257	1.999252698
3258	1.999152779
3259	1.999067451
3260	1.998972129
3261	1.998913268
3262	1.998854952
3263	1.998811473
3264	1.998725168
3265	1.998652913
3266	1.998515953
3267	1.998408943
3268	1.998221431
3269	1.998130528
3270	1.998016266
3271	1.997884986
3272	1.99783306
3273	1.997587625
3274	1.997496602
3275	1.997427569
3276	1.99732516
3277	1.99724615
3278	1.99718663
3279	1.997114567
3280	1.997040925
3281	1.996946541
3282	1.996868514
3283	1.99676795
3284	1.996644675
3285	1.99652904
3286	1.99647601
3287	1.996470918
3288	1.996425558
3289	1.996339806
3290	1.996260988
3291	1.99619573
3292	1.996120245
3293	1.996112714
3294	1.996060672
3295	1.995937323
3296	1.995887725
3297	1.995688477
3298	1.995615529
3299	1.99550704
3300	1.995487442
3301	1.995445963
3302	1.9954341
3303	1.995427766
3304	1.99531628
3305	1.995238175
3306	1.995138688
3307	1.99506004
3308	1.994958802
3309	1.994953572
3310	1.994940384
3311	1.994847108
3312	1.994778675
3313	1.9947145
3314	1.994627531
3315	1.994519945
3316	1.994442093
3317	1.994437503
3318	1.994387525
3319	1.994232435
3320	1.994162697
3321	1.994072054
3322	1.994054463
3323	1.993947952
3324	1.993830037
3325	1.993719404
3326	1.993663819
3327	1.993559729
3328	1.993552383
3329	1.993495738
3330	1.993399603
3331	1.99336886
3332	1.993278361
3333	1.993228848
3334	1.993087671
3335	1.993081824
3336	1.9929485
3337	1.992909946
3338	1.992845303
3339	1.99283799
3340	1.992770121
3341	1.992722002
3342	1.99258008
3343	1.992472725
3344	1.992414951
3345	1.992398238
3346	1.992257075
3347	1.992235443
3348	1.992177175
3349	1.99208347
3350	1.991930683
3351	1.991816092
3352	1.991670576
3353	1.991584942
3354	1.991432531
3355	1.991378102
3356	1.991346361
3357	1.991232674
3358	1.991216029
3359	1.991199012
3360	1.99119179
3361	1.991084697
3362	1.991001441
3363	1.990994245
3364	1.990875757
3365	1.990820125
3366	1.99074581
3367	1.990683967
3368	1.990666166
3369	1.990561167
3370	1.990478292
3371	1.990425092
3372	1.990374759
3373	1.990318484
3374	1.990196835
3375	1.990132439
3376	1.990041354
3377	1.989970415
3378	1.989896215
3379	1.989747834
3380	1.989684894
3381	1.989600312
3382	1.989593116
3383	1.98951606
3384	1.989430137
3385	1.98942502
3386	1.989314718
3387	1.989170404
3388	1.98906782
3389	1.988973879
3390	1.988927186
3391	1.988852936
3392	1.988815551
3393	1.988730664
3394	1.988723635
3395	1.988711438
3396	1.988545519
3397	1.988444486
3398	1.988437493
3399	1.988380663
3400	1.988247043
3401	1.988138463
3402	1.988077011
3403	1.988022383
3404	1.987946715
3405	1.987923129
3406	1.98791673
3407	1.987862921
3408	1.987794628
3409	1.987685382
3410	1.987591512
3411	1.98752097
3412	1.987489619
3413	1.987414471
3414	1.987346295
3415	1.987323233
3416	1.987232209
3417	1.98714861
3418	1.987138758
3419	1.987058004
3420	1.986964153
3421	1.986929947
3422	1.986844728
3423	1.986785199
3424	1.986713702
3425	1.986618694
3426	1.986539483
3427	1.986443339
3428	1.986377209
3429	1.98627149
3430	1.986090777
3431	1.986016899
3432	1.985919123
3433	1.985886294
3434	1.985820671
3435	1.985708187
3436	1.985703752
3437	1.985581209
3438	1.985490807
3439	1.985421275
3440	1.985335525
3441	1.98523666
3442	1.985163062
3443	1.985157345
3444	1.985140699
3445	1.985135009
3446	1.9850671
3447	1.984966982
3448	1.984897848
3449	1.984882119
3450	1.984838338
3451	1.984694008
3452	1.984662387
3453	1.98460717
3454	1.984528328
3455	1.984459457
3456	1.984378936
3457	1.984237491
3458	1.984085119
3459	1.984004486
3460	1.983927086
3461	1.98389854
3462	1.983790813
3463	1.983727269
3464	1.983720441
3465	1.983658813
3466	1.983652974
3467	1.983579516
3468	1.983504728
3469	1.983378099
3470	1.983324925
3471	1.983185964
3472	1.983146601
3473	1.983080031
3474	1.983008408
3475	1.98292162
3476	1.982839646
3477	1.98267521
3478	1.982611959
3479	1.982514123
3480	1.982389696
3481	1.982330698
3482	1.982198501
3483	1.9821453
3484	1.982067464
3485	1.982006312
3486	1.981926868
3487	1.981915291
3488	1.981909351
3489	1.981903573
3490	1.981824677
3491	1.981777633
3492	1.98168533
3493	1.98159417
3494	1.981480176
3495	1.981377775
3496	1.981372187
3497	1.981317848
3498	1.981262485
3499	1.981155362
3500	1.9810639
3501	1.981004003
3502	1.980964303
3503	1.980881374
3504	1.98076518
3505	1.980669547
3506	1.980561922
3507	1.980495201
3508	1.980435967
3509	1.980429279
3510	1.980322362
3511	1.98021905
3512	1.980156201
3513	1.98015044
3514	1.979947299
3515	1.979848263
3516	1.979771516
3517	1.979711676
3518	1.979639369
3519	1.979546011
3520	1.979443527
3521	1.979391628
3522	1.979316299
3523	1.979237714
3524	1.979131323
3525	1.979035187
3526	1.978988504
3527	1.97893737
3528	1.978839721
3529	1.978834162
3530	1.978727592
3531	1.978621402
3532	1.978534647
3533	1.978529101
3534	1.978463962
3535	1.978368292
3536	1.978300779
3537	1.978155078
3538	1.978063148
3539	1.977996982
3540	1.977955209
3541	1.97789002
3542	1.977795493
3543	1.97778953
3544	1.977684065
3545	1.977575893
3546	1.977511121
3547	1.977473434
3548	1.97727198
3549	1.977221098
3550	1.977135862
3551	1.97704138
3552	1.976983172
3553	1.976928025
3554	1.976867295
3555	1.976781298
3556	1.976774575
3557	1.976637409
3558	1.976548146
3559	1.976522072
3560	1.976516233
3561	1.976454791
3562	1.976350759
3563	1.97624555
3564	1.976198908
3565	1.976056239
3566	1.976008357
3567	1.975954422
3568	1.975950221
3569	1.97590228
3570	1.975798607
3571	1.975643235
3572	1.975565098
3573	1.975527982
3574	1.975397735
3575	1.975391152
3576	1.975285993
3577	1.975246627
3578	1.975155672
3579	1.975133977
3580	1.9750728
3581	1.975008315
3582	1.974946249
3583	1.974847821
3584	1.974748587
3585	1.974673373
3586	1.974551181
3587	1.974546858
3588	1.974447457
3589	1.974437542
3590	1.974288231
3591	1.97420779
3592	1.974151482
3593	1.974110675
3594	1.974105841
3595	1.974036607
3596	1.973989409
3597	1.973915902
3598	1.973826189
3599	1.973822029
3600	1.973817816
3601	1.97375529
3602	1.973731026
3603	1.973659194
3604	1.973539941
3605	1.973404925
3606	1.973325353
3607	1.9732513
3608	1.973226389
3609	1.973048273
3610	1.972969553
3611	1.972879687
3612	1.972801817
3613	1.972721812
3614	1.972660616
3615	1.972523721
3616	1.972492616
3617	1.972426615
3618	1.972374999
3619	1.972265556
3620	1.972184115
3621	1.972085114
3622	1.9720029
3623	1.971846382
3624	1.971734191
3625	1.971615134
3626	1.97154246
3627	1.971494148
3628	1.971330083
3629	1.971281253
3630	1.971191646
3631	1.971102617
3632	1.970908363
3633	1.970782583
3634	1.970731726
3635	1.97068741
3636	1.970564197
3637	1.97049411
3638	1.970351053
3639	1.970207927
3640	1.970161196
3641	1.970085825
3642	1.970032557
3643	1.969959923
3644	1.969871129
3645	1.96986571
3646	1.969745063
3647	1.969693722
3648	1.969675001
3649	1.969610151
3650	1.969604751
3651	1.969508639
3652	1.969431499
3653	1.969372331
3654	1.969277132
3655	1.969143022
3656	1.969092868
3657	1.969087483
3658	1.969016795
3659	1.96895659
3660	1.96886516
3661	1.968801482
3662	1.968762731
3663	1.968757361
3664	1.968672773
3665	1.968465483
3666	1.968460125
3667	1.968452268
3668	1.968378008
3669	1.968233549
3670	1.968160126
3671	1.968118017
3672	1.968039172
3673	1.968023696
3674	1.968008261
3675	1.967951572
3676	1.967871782
3677	1.967796721
3678	1.96779258
3679	1.967732234
3680	1.967646407
3681	1.967640011
3682	1.967548305
3683	1.967468501
3684	1.967422712
3685	1.967336454
3686	1.967280088
3687	1.967196245
3688	1.96712318
3689	1.966985183
3690	1.966958666
3691	1.966879482
3692	1.966788578
3693	1.966710077
3694	1.966648026
3695	1.966587026
3696	1.966539419
3697	1.966475017
3698	1.966347607
3699	1.966270887
3700	1.966037615
3701	1.965947148
3702	1.965864971
3703	1.965775871
3704	1.965712025
3705	1.965660694
3706	1.96562814
3707	1.965549067
3708	1.965545008
3709	1.965485401
3710	1.965413725
3711	1.965408425
3712	1.965343214
3713	1.96532334
3714	1.965233685
3715	1.965125144
3716	1.965082693
3717	1.96501142
3718	1.964910834
3719	1.964853546
3720	1.964774278
3721	1.964700491
3722	1.964571904
3723	1.964473413
3724	1.964421688
3725	1.964352963
3726	1.964290357
3727	1.964191247
3728	1.964068332
3729	1.963962282
3730	1.963920507
3731	1.963912418
3732	1.963823964
3733	1.963674449
3734	1.963587838
3735	1.963534873
3736	1.963459288
3737	1.963328118
3738	1.963256537
3739	1.963252268
3740	1.963105877
3741	1.963000775
3742	1.962987861
3743	1.962918126
3744	1.962801694
3745	1.962736815
3746	1.962649645
3747	1.962558361
3748	1.962554317
3749	1.962505827
3750	1.962445164
3751	1.962384027
3752	1.962334315
3753	1.962284679
3754	1.962279026
3755	1.962200612
3756	1.962147377
3757	1.962073366
3758	1.961976157
3759	1.961970929
3760	1.961868046
3761	1.961853278
3762	1.961736791
3763	1.96167469
3764	1.961625618
3765	1.961619446
3766	1.961613202
3767	1.96156101
3768	1.961442739
3769	1.961378167
3770	1.961261897
3771	1.961252354
3772	1.961193041
3773	1.961065412
3774	1.961054202
3775	1.960977836
3776	1.960895876
3777	1.96081951
3778	1.960739136
3779	1.960616239
3780	1.960538699
3781	1.960461626
3782	1.960418475
3783	1.960351538
3784	1.960178995
3785	1.96015826
3786	1.960148902
3787	1.960015037
3788	1.95992948
3789	1.959845384
3790	1.959834654
3791	1.959752967
3792	1.959679399
3793	1.959580718
3794	1.959575034
3795	1.95947588
3796	1.959448372
3797	1.959433059
3798	1.959428166
3799	1.959327167
3800	1.959273366
3801	1.959192358
3802	1.959095751
3803	1.959051184
3804	1.958929746
3805	1.958841253
3806	1.958805097
3807	1.958762813
3808	1.958592965
3809	1.958535674
3810	1.958444974
3811	1.958382746
3812	1.958372307
3813	1.958322143
3814	1.958250402
3815	1.958244952
3816	1.95816673
3817	1.958116532
3818	1.958110882
3819	1.958015536
3820	1.957914666
3821	1.957862776
3822	1.957794064
3823	1.957753952
3824	1.957670672
3825	1.957632071
3826	1.957530624
3827	1.957525551
3828	1.957440683
3829	1.957378677
3830	1.957343201
3831	1.95727292
3832	1.95719575
3833	1.957130261
3834	1.957016018
3835	1.95695169
3836	1.956869471
3837	1.956817557
3838	1.95678552
3839	1.956781629
3840	1.956767794
3841	1.956708352
3842	1.956638928
3843	1.9565732
3844	1.956478504
3845	1.956416926
3846	1.956335868
3847	1.956272887
3848	1.956209865
3849	1.956148766
3850	1.956033556
3851	1.955959837
3852	1.955878161
3853	1.955823987
3854	1.955762756
3855	1.95571401
3856	1.955664808
3857	1.955534903
3858	1.955444642
3859	1.955440765
3860	1.955369342
3861	1.955363885
3862	1.955276334
3863	1.955203859
3864	1.955166146
3865	1.955105174
3866	1.955028215
3867	1.954950717
3868	1.954911257
3869	1.954836611
3870	1.954760068
3871	1.954630591
3872	1.954624654
3873	1.954546945
3874	1.954440184
3875	1.954368992
3876	1.954312463
3877	1.95418246
3878	1.954112321
3879	1.954051483
3880	1.953977112
3881	1.953901404
3882	1.953746823
3883	1.953689783
3884	1.953564127
3885	1.953507706
3886	1.953463928
3887	1.953369188
3888	1.953273244
3889	1.953081711
3890	1.952952087
3891	1.952820413
3892	1.952747908
3893	1.952634808
3894	1.952620162
3895	1.952565881
3896	1.952463462
3897	1.952456906
3898	1.952357673
3899	1.952289191
3900	1.952223247
3901	1.952202954
3902	1.952001705
3903	1.951996962
3904	1.951930789
3905	1.95185376
3906	1.951805669
3907	1.951800296
3908	1.95170422
3909	1.951636274
3910	1.951455461
3911	1.951315463
3912	1.951310806
3913	1.951219632
3914	1.951206539
3915	1.951201765
3916	1.951074003
3917	1.951015261
3918	1.950940792
3919	1.950880707
3920	1.950806202
3921	1.950745404
3922	1.950678584
3923	1.950609358
3924	1.950526011
3925	1.950376498
3926	1.950312138
3927	1.950187635
3928	1.950168699
3929	1.950067089
3930	1.949991858
3931	1.949942432
3932	1.949858984
3933	1.949734524
3934	1.949639798
3935	1.949562095
3936	1.949504122
3937	1.949373913
3938	1.949370115
3939	1.949305201
3940	1.949236952
3941	1.94913538
3942	1.949056463
3943	1.948963465
3944	1.948934152
3945	1.948913667
3946	1.948813618
3947	1.94869953
3948	1.948613906
3949	1.948599427
3950	1.948458532
3951	1.94845363
3952	1.948424982
3953	1.948326323
3954	1.948305974
3955	1.948190245
3956	1.948108428
3957	1.94807543
3958	1.947998686
3959	1.947949147
3960	1.947833556
3961	1.947827304
3962	1.947779607
3963	1.947728255
3964	1.947664863
3965	1.947566297
3966	1.947491187
3967	1.947412011
3968	1.947274108
3969	1.947211491
3970	1.947111348
3971	1.947071258
3972	1.946957764
3973	1.94688796
3974	1.946798723
3975	1.946666698
3976	1.94654949
3977	1.946460705
3978	1.94634426
3979	1.946283466
3980	1.946198388
3981	1.946073728
3982	1.946010087
3983	1.945953077
3984	1.945867916
3985	1.94586305
3986	1.945810899
3987	1.945707781
3988	1.945655629
3989	1.945633378
3990	1.945492691
3991	1.945359267
3992	1.945344027
3993	1.945273973
3994	1.945230551
3995	1.945095711
3996	1.945001342
3997	1.944996081
3998	1.944933999
3999	1.9448998
4000	1.944803314
4001	1.944750139
4002	1.944651101
4003	1.944585491
4004	1.944503934
4005	1.944497843
4006	1.944493466
4007	1.9444891
4008	1.944408618
4009	1.944308983
4010	1.944304169
4011	1.944259985
4012	1.944165217
4013	1.944083526
4014	1.944022493
4015	1.94394626
4016	1.943885555
4017	1.943794927
4018	1.943751342
4019	1.943710464
4020	1.943701038
4021	1.943632192
4022	1.943554386
4023	1.943473221
4024	1.943415731
4025	1.943234163
4026	1.943189801
4027	1.943078294
4028	1.942990739
4029	1.942932432
4030	1.94281966
4031	1.942738473
4032	1.942576829
4033	1.942518676
4034	1.942436947
4035	1.9423667
4036	1.942292826
4037	1.942221787
4038	1.94214288
4039	1.942099595
4040	1.941994161
4041	1.941845359
4042	1.941785215
4043	1.941669259
4044	1.941664344
4045	1.941590561
4046	1.941531728
4047	1.941468522
4048	1.941437829
4049	1.941360862
4050	1.941233555
4051	1.941145031
4052	1.941140177
4053	1.941086181
4054	1.941022679
4055	1.940923164
4056	1.940878965
4057	1.940830249
4058	1.940761248
4059	1.94075194
4060	1.940644575
4061	1.940532861
4062	1.940444585
4063	1.940388664
4064	1.940290293
4065	1.940243405
4066	1.940189894
4067	1.940123687
4068	1.940066901
4069	1.940001178
4070	1.939864704
4071	1.93985939
4072	1.939803773
4073	1.939729149
4074	1.939651417
4075	1.93964774
4076	1.939632934
4077	1.939576705
4078	1.939517828
4079	1.93937215
4080	1.939281039
4081	1.939204112
4082	1.939171761
4083	1.939055235
4084	1.938985863
4085	1.938946724
4086	1.93889372
4087	1.938814978
4088	1.938774134
4089	1.938711224
4090	1.938611191
4091	1.938504452
4092	1.938446352
4093	1.938403578
4094	1.938311716
4095	1.938267714
4096	1.93815703
4097	1.93805567
4098	1.937954761
4099	1.937843283
4100	1.937787068
4101	1.937747402
4102	1.937652019
4103	1.937604345
4104	1.93754616
4105	1.937483524
4106	1.937402521
4107	1.937301788
4108	1.937178315
4109	1.937174689
4110	1.937077798
4111	1.93706673
4112	1.937009111
4113	1.937004061
4114	1.936998977
4115	1.936985997
4116	1.936904939
4117	1.936899917
4118	1.936896085
4119	1.936778707
4120	1.936726798
4121	1.936662047
4122	1.93659502
4123	1.93651755
4124	1.93643672
4125	1.9363482
4126	1.936244064
4127	1.936173247
4128	1.936108844
4129	1.935977651
4130	1.93594222
4131	1.935913826
4132	1.935839195
4133	1.935691656
4134	1.935594456
4135	1.935550362
4136	1.935499612
4137	1.935493627
4138	1.935396781
4139	1.935315468
4140	1.935259874
4141	1.935251325
4142	1.935178251
4143	1.935003967
4144	1.934930968
4145	1.93486087
4146	1.934778441
4147	1.934712538
4148	1.9346014
4149	1.934587827
4150	1.934504219
4151	1.934419995
4152	1.934341154
4153	1.934242728
4154	1.934194749
4155	1.934157739
4156	1.93402875
4157	1.933940742
4158	1.93393715
4159	1.933880122
4160	1.933811684
4161	1.933731971
4162	1.93368556
4163	1.933606119
4164	1.933586615
4165	1.933534632
4166	1.933489443
4167	1.933426143
4168	1.933380015
4169	1.933345221
4170	1.93323515
4171	1.933100715
4172	1.932993933
4173	1.932902518
4174	1.932836337
4175	1.932738804
4176	1.932659567
4177	1.932568868
4178	1.9325125
4179	1.932438614
4180	1.9323851
4181	1.932322568
4182	1.932233142
4183	1.932154108
4184	1.932069913
4185	1.932018805
4186	1.931925368
4187	1.931868072
4188	1.931774492
4189	1.931704628
4190	1.931663276
4191	1.931659718
4192	1.93143817
4193	1.931427482
4194	1.931346649
4195	1.931298312
4196	1.931250719
4197	1.931209761
4198	1.931130181
4199	1.931125063
4200	1.931042092
4201	1.930920964
4202	1.93073626
4203	1.930679508
4204	1.930617337
4205	1.93054639
4206	1.930542772
4207	1.9304951
4208	1.930441318
4209	1.930329207
4210	1.930219072
4211	1.930169277
4212	1.930164292
4213	1.930092794
4214	1.930001428
4215	1.929939444
4216	1.929809043
4217	1.929699699
4218	1.929603898
4219	1.92959796
4220	1.929584705
4221	1.929543338
4222	1.929465117
4223	1.929371187
4224	1.929330041
4225	1.929254239
4226	1.929190622
4227	1.929102921
4228	1.928959418
4229	1.928852171
4230	1.928846905
4231	1.928842014
4232	1.928772746
4233	1.928718858
4234	1.928714323
4235	1.928658302
4236	1.928648481
4237	1.928599827
4238	1.928596301
4239	1.928591248
4240	1.928477045
4241	1.928356542
4242	1.928264855
4243	1.928182109
4244	1.92812988
4245	1.928066731
4246	1.928032961
4247	1.927956115
4248	1.927919204
4249	1.927913225
4250	1.927804054
4251	1.927800504
4252	1.927661104
4253	1.927595848
4254	1.927466401
4255	1.927436418
4256	1.927326903
4257	1.927141108
4258	1.927078942
4259	1.927007116
4260	1.926880544
4261	1.926829948
4262	1.926745794
4263	1.926690862
4264	1.926637258
4265	1.92656839
4266	1.92649375
4267	1.926417222
4268	1.926359229
4269	1.92628626
4270	1.926238713
4271	1.926184782
4272	1.926093915
4273	1.926088487
4274	1.926036321
4275	1.925995161
4276	1.92594299
4277	1.925933484
4278	1.925870833
4279	1.925814942
4280	1.925700446
4281	1.925599031
4282	1.925479515
4283	1.925424034
4284	1.925342021
4285	1.925303232
4286	1.925221802
4287	1.925148829
4288	1.925145386
4289	1.925074022
4290	1.924986279
4291	1.924880233
4292	1.924867355
4293	1.924811209
4294	1.924716109
4295	1.924608186
4296	1.924589172
4297	1.924541284
4298	1.924469035
4299	1.924336722
4300	1.924333744
4301	1.924145739
4302	1.924079199
4303	1.923984715
4304	1.923878345
4305	1.923794034
4306	1.923686774
4307	1.923649145
4308	1.923540807
4309	1.923407883
4310	1.923368617
4311	1.923280843
4312	1.92320316
4313	1.923123916
4314	1.923065385
4315	1.923059574
4316	1.92297698
4317	1.922915559
4318	1.922812916
4319	1.92276167
4320	1.922707222
4321	1.922630726
4322	1.922579521
4323	1.922539192
4324	1.922490341
4325	1.922402269
4326	1.92236746
4327	1.922183704
4328	1.922139123
4329	1.922047431
4330	1.921999045
4331	1.921930964
4332	1.921892731
4333	1.921887707
4334	1.921851216
4335	1.921801336
4336	1.921744349
4337	1.921641489
4338	1.921543981
4339	1.921443905
4340	1.921402563
4341	1.92138666
4342	1.92132915
4343	1.921314276
4344	1.921252874
4345	1.921135982
4346	1.921061902
4347	1.92099779
4348	1.920896701
4349	1.920821117
4350	1.920720205
4351	1.920646663
4352	1.920602915
4353	1.920511269
4354	1.920381363
4355	1.920270779
4356	1.920167404
4357	1.920038186
4358	1.9199131
4359	1.919908185
4360	1.91983541
4361	1.919758309
4362	1.919670046
4363	1.919577086
4364	1.919573677
4365	1.919508388
4366	1.919416414
4367	1.919342735
4368	1.919284127
4369	1.91921607
4370	1.919148759
4371	1.919031288
4372	1.918938471
4373	1.918933736
4374	1.918915421
4375	1.918756871
4376	1.918633643
4377	1.91855505
4378	1.91847207
4379	1.918363393
4380	1.918281571
4381	1.918240641
4382	1.918164257
4383	1.918051816
4384	1.917976822
4385	1.917927841
4386	1.917888089
4387	1.917830988
4388	1.917774323
4389	1.917634298
4390	1.917526555
4391	1.917446728
4392	1.917340069
4393	1.917307807
4394	1.917252033
4395	1.917185175
4396	1.917157638
4397	1.917084953
4398	1.917032444
4399	1.916977695
4400	1.916911938
4401	1.916813947
4402	1.91672614
4403	1.916617321
4404	1.916607034
4405	1.916505688
4406	1.916440046
4407	1.916333739
4408	1.91626227
4409	1.91612379
4410	1.916119298
4411	1.916026369
4412	1.915991387
4413	1.91592657
4414	1.915923279
4415	1.915884863
4416	1.915816876
4417	1.915773794
4418	1.915718869
4419	1.915705741
4420	1.915659256
4421	1.915542587
4422	1.915478172
4423	1.915389877
4424	1.915326492
4425	1.915247865
4426	1.915140657
4427	1.915080666
4428	1.914963287
4429	1.914823943
4430	1.914790995
4431	1.914786534
4432	1.9147587
4433	1.914676374
4434	1.914576312
4435	1.91451032
4436	1.914404465
4437	1.914398309
4438	1.914395008
4439	1.914282823
4440	1.914270376
4441	1.914212578
4442	1.914115223
4443	1.91409566
4444	1.914017254
4445	1.91396178
4446	1.913882518
4447	1.913826829
4448	1.913700951
4449	1.913627869
4450	1.913575181
4451	1.913441481
4452	1.913376071
4453	1.913323716
4454	1.913257035
4455	1.913224664
4456	1.913205422
4457	1.913091173
4458	1.913087858
4459	1.913046849
4460	1.913033132
4461	1.912877556
4462	1.912743337
4463	1.912727708
4464	1.912661864
4465	1.91262263
4466	1.912493636
4467	1.912446787
4468	1.91243123
4469	1.912313138
4470	1.912267136
4471	1.912180358
4472	1.912088938
4473	1.912085707
4474	1.912006593
4475	1.91193391
4476	1.911874281
4477	1.911831865
4478	1.911768618
4479	1.911752747
4480	1.911698121
4481	1.911613105
4482	1.911543742
4483	1.911459502
4484	1.911368419
4485	1.911275012
4486	1.911201188
4487	1.911149379
4488	1.911106578
4489	1.910981043
4490	1.910878962
4491	1.910875617
4492	1.910795059
4493	1.910791773
4494	1.910729288
4495	1.910638124
4496	1.910634036
4497	1.910543395
4498	1.91047797
4499	1.910356065
4500	1.910251832
4501	1.910206876
4502	1.910069965
4503	1.909942075
4504	1.909876926
4505	1.90976547
4506	1.909710417
4507	1.909642912
4508	1.909638717
4509	1.909563567
4510	1.909405276
4511	1.909323566
4512	1.909256152
4513	1.909209744
4514	1.909154388
4515	1.908949779
4516	1.908877462
4517	1.908767137
4518	1.908670497
4519	1.90859623
4520	1.908510098
4521	1.908458672
4522	1.908389185
4523	1.90834455
4524	1.908247446
4525	1.908165779
4526	1.908082656
4527	1.908015572
4528	1.907954412
4529	1.907887647
4530	1.907801506
4531	1.907733079
4532	1.907630501
4533	1.907583173
4534	1.907529334
4535	1.907464106
4536	1.907455575
4537	1.907366567
4538	1.907307333
4539	1.907214933
4540	1.907140989
4541	1.906984335
4542	1.906980475
4543	1.906863663
4544	1.906769617
4545	1.90674314
4546	1.90656548
4547	1.906512107
4548	1.906491261
4549	1.90641776
4550	1.906413916
4551	1.906371906
4552	1.906286858
4553	1.906188767
4554	1.906156397
4555	1.906016745
4556	1.906013524
4557	1.90596982
4558	1.905892501
4559	1.905827045
4560	1.905701428
4561	1.905621192
4562	1.905558012
4563	1.90553039
4564	1.905458979
4565	1.905370823
4566	1.905364876
4567	1.905269198
4568	1.905242368
4569	1.905194305
4570	1.905139378
4571	1.905077063
4572	1.905001931
4573	1.904943966
4574	1.90488241
4575	1.904834429
4576	1.904826571
4577	1.904726375
4578	1.904719279
4579	1.904533684
4580	1.904497796
4581	1.90442307
4582	1.904362018
4583	1.904303927
4584	1.904191356
4585	1.904122278
4586	1.904105845
4587	1.903998412
4588	1.90399437
4589	1.903983121
4590	1.903978837
4591	1.903909091
4592	1.903848641
4593	1.903764299
4594	1.90375954
4595	1.903729342
4596	1.903678425
4597	1.903618456
4598	1.903526747
4599	1.903402347
4600	1.90333984
4601	1.903231944
4602	1.903227983
4603	1.903152537
4604	1.90302034
4605	1.902969242
4606	1.902903054
4607	1.902848185
4608	1.902843935
4609	1.902785099
4610	1.902718571
4611	1.902654336
4612	1.902573705
4613	1.902508337
4614	1.902434705
4615	1.902414435
4616	1.902303923
4617	1.902240565
4618	1.902068578
4619	1.902007523
4620	1.901941085
4621	1.901896027
4622	1.90184858
4623	1.901746228
4624	1.901692439
4625	1.901629174
4626	1.901540807
4627	1.901477335
4628	1.901398443
4629	1.901333316
4630	1.901254996
4631	1.901178198
4632	1.901133562
4633	1.901068102
4634	1.901016613
4635	1.900975852
4636	1.900967742
4637	1.900881293
4638	1.900785
4639	1.900701015
4640	1.900612546
4641	1.900543528
4642	1.900344707
4643	1.900247287
4644	1.900163985
4645	1.900089862
4646	1.900078783
4647	1.899971553
4648	1.899901617
4649	1.899800095
4650	1.899753359
4651	1.899616768
4652	1.899525329
4653	1.89949315
4654	1.899415862
4655	1.899338163
4656	1.899333772
4657	1.899329563
4658	1.89930398
4659	1.899299943
4660	1.899246989
4661	1.899176671
4662	1.89916697
4663	1.899119845
4664	1.899056774
4665	1.899009181
4666	1.898906113
4667	1.898814749
4668	1.89876355
4669	1.898701395
4670	1.898659465
4671	1.898595596
4672	1.898478026
4673	1.898429059
4674	1.898381449
4675	1.898326397
4676	1.898307129
4677	1.898252464
4678	1.898196585
4679	1.8981252
4680	1.89812096
4681	1.898064062
4682	1.898015736
4683	1.898003848
4684	1.897879394
4685	1.897812636
4686	1.897723593
4687	1.897656082
4688	1.897597996
4689	1.897522218
4690	1.897418988
4691	1.897387525
4692	1.897338393
4693	1.897279516
4694	1.897183827
4695	1.897131744
4696	1.897060846
4697	1.897004982
4698	1.897000609
4699	1.896949365
4700	1.89682186
4701	1.896752066
4702	1.896691975
4703	1.896631244
4704	1.896600717
4705	1.89656778
4706	1.896528026
4707	1.89645356
4708	1.896399269
4709	1.89633283
4710	1.896243827
4711	1.896172599
4712	1.896103813
4713	1.896077282
4714	1.896003917
4715	1.895995262
4716	1.895924504
4717	1.895859013
4718	1.895759492
4719	1.895687482
4720	1.895683517
4721	1.895606019
4722	1.895505638
4723	1.895392987
4724	1.895389063
4725	1.895322468
4726	1.895319292
4727	1.895270774
4728	1.895151545
4729	1.895059828
4730	1.894993781
4731	1.894905902
4732	1.894854384
4733	1.894793073
4734	1.894769183
4735	1.894727638
4736	1.894650607
4737	1.894566495
4738	1.894488445
4739	1.894433703
4740	1.894377945
4741	1.894303282
4742	1.894174086
4743	1.894171018
4744	1.894167975
4745	1.894066678
4746	1.894063049
4747	1.894012456
4748	1.893959815
4749	1.893902416
4750	1.893735776
4751	1.893676172
4752	1.893624892
4753	1.893621872
4754	1.893573181
4755	1.893512434
4756	1.893375763
4757	1.893271193
4758	1.893183867
4759	1.893126738
4760	1.893080458
4761	1.892994106
4762	1.892937045
4763	1.892732266
4764	1.892668408
4765	1.892613962
4766	1.892540898
4767	1.892511235
4768	1.892477358
4769	1.89246051
4770	1.892389893
4771	1.892337726
4772	1.892272248
4773	1.892212678
